I,Q
-0.0328919941469724,-1.01529870023128
-0.00691584154949134,-1.02866390364631
0.710497433350182,-0.720789954353186
0.724341628436129,-0.69219784809548
0.710319367881646,-0.668722305728839
0.726801949521887,-0.669281615579177
0.744490404936347,-0.657649073286597
0.761784849385908,-0.631953763770815
0.784706352256614,-0.621632191214566
0.776784315129589,-0.621889878238476
0.806018172838006,-0.603193143990002
0.805662809002509,-0.585488172362798
0.82378073091174,-0.58866466389801
0.81974599229661,-0.575604910227609
0.81882155121249,-0.565521979896417
0.817179754215229,-0.555034847196362
0.846283096115992,-0.525224762373371
0.862932902901006,-0.532733085362497
0.85706292603555,-0.50451163238968
0.861831485254083,-0.49353447913829
0.872425714680554,-0.489375804825797
0.869976699327651,-0.477989994482581
0.944857246065745,0.282240195239809
0.943812681739386,0.316230893385751
0.941457190342004,0.32657062366426
0.934642000556209,0.35227099961845
0.937463618985842,0.366920959481613
0.925254129737368,0.362838273926953
0.940564662375417,0.38951272203598
0.915326768561431,0.424024552084284
0.927517360388223,0.414283463853157
0.888934804539276,0.466540531352737
0.897627502664033,0.442627861952815
0.88049314875256,0.471796028318585
0.883853072575358,0.489420775938191
0.876099798811857,0.47000858093927
0.833254260465149,0.485851820392898
0.835953480165704,0.532138113778298
0.826208138799023,0.521107197124647
0.840860288409386,0.541246099261741
0.845567376663574,0.560485971464327
0.814040246059305,0.572645548231559
0.997902761612497,-0.146351227965704
0.996883461350623,-0.142672530657128
0.978891125097217,-0.136548269608482
0.998958838332267,-0.101309071019426
0.986107388802867,-0.101260735954678
1.01598338057477,-0.0807175249195423
0.99761722625478,-0.0515809150999471
1.01946148156209,-0.0623364506248459
0.994161732809095,-0.0179863843814083
1.00728836468048,-0.00199595662408425
0.99921044213691,-0.0113734107442769
0.97445184496073,0.0120560163629476
0.987156910237131,0.0337089252137641
1.00659179678571,0.0310695838180939
0.997336571881534,0.0700645018730765
0.982850023545726,0.0919903587453423
0.987685671459005,0.113423124712888
0.997098474938005,0.0974712375912952
0.979628148363017,0.147677242963093
1.0022830077661,0.126062755077775
-0.81707348989968,0.590728901493087
-0.795404474137579,0.580154594829203
-0.840659173507219,0.557748722616911
-0.833302686710072,0.525456838021568
-0.863453821964057,0.546233341752436
-0.86173934403107,0.514185136605052
-0.868201754786591,0.493542417723698
-0.863584977135846,0.488023143051969
-0.8644599807356,0.471234351821533
-0.879987219080641,0.459897652970917
-0.895697639366335,0.446439827341195
-0.88777335064464,0.437135938240982
-0.894781580361255,0.448016735343222
-0.909891775235884,0.407533538464311
-0.910571567021682,0.377293764757538
-0.918688897481236,0.406812539264539
-0.942186874547744,0.370770392783989
-0.925892964778534,0.360977062390535
-0.9491446377894,0.331267844101549
-0.953679231700405,0.316976636473348
0.456215488236282,-0.87888820330978
0.464063162833087,-0.900428032876711
0.480096120917028,-0.892790872266397
0.502944894850013,-0.881809026716314
0.522204641133109,-0.858546191392368
0.520009366692548,-0.853432556768398
0.539947129753741,-0.842669043131423
0.546026335215986,-0.822925398754437
0.564970405940999,-0.826976310394499
0.580537932788426,-0.811990199341842
0.580028573886299,-0.820210921167926
0.603876114961581,-0.794866092381424
0.620465511555739,-0.783868855154461
0.626403367372842,-0.773723235931812
0.659175593686816,-0.765318799638013
0.641795843581223,-0.763019582671233
0.652043829357582,-0.769374636412675
0.651008946132155,-0.731599895208273
0.695995818256613,-0.724833133472995
0.706815782476025,-0.703392951801248
0.998995400733761,0.00388037707223626
1.01117436992976,0.0406831447294639
1.00181650861915,0.0197801831648222
1.00254636732823,0.0477898878949808
0.999446933057155,0.0468270100529508
1.00244943963063,0.072332372048405
0.9968403021556,0.102196929913452
1.02900984040703,0.105788598152041
0.977444665212389,0.11774855619468
0.966707081164513,0.157487366152727
0.973345034555971,0.161105183026238
0.971361260034766,0.168303723822055
0.976834902480601,0.214701809468406
0.977104414053383,0.198092714659244
0.973168847899896,0.224645522001473
0.979176840558797,0.23003193176375
0.973477924506213,0.253270542544095
0.974003622844736,0.272855916345693
0.982654069819936,0.274273349242801
0.971172212189763,0.286223451132354
-0.47012659098729,-0.872299215173584
-0.469224222505769,-0.897833782282309
-0.414438103786788,-0.91686006499315
-0.434596293062584,-0.911318239241754
-0.396308466913746,-0.929985579542613
-0.382237301449484,-0.931084399589588
-0.340119396734564,-0.934251046526232
-0.354345166947433,-0.917146105840915
-0.345117170056242,-0.938208254151847
-0.320952268544746,-0.942111647117414
-0.305926161995448,-0.93640044582331
-0.293159553353201,-0.959156948538819
-0.286643600819504,-0.985549535997195
-0.279246347836926,-0.975267030227845
-0.244710105823114,-0.951894600921176
-0.250331050554114,-0.963444613173625
-0.231122272394855,-0.977500169034858
-0.186048141796452,-0.972970731471545
-0.192648743398037,-0.987133542757926
-0.173693552521649,-0.998838933969056
-0.797702327603639,-0.585539808293083
-0.803458354597857,-0.592667960500108
-0.777211423798009,-0.625186596200486
-0.784769382219274,-0.64159813856449
-0.757777933558091,-0.642227937774543
-0.752492502144544,-0.673407097574947
-0.752789592489852,-0.679392319817317
-0.750516662333796,-0.670786082287004
-0.742085019910225,-0.701144976882934
-0.72152223329657,-0.706128977084254
-0.712616117061152,-0.716979882282774
